Transaction_ID,Date,Customer_ID,Gender,Age,Age_Group,Product_Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Discount_Rate,Discount_Amount,Net_Amount,Cost_Of_Goods,Profit,Profit_Margin_Pct,Payment_Method
TXN-10460,2024-01-13,CUST-1265,Male,20,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,1,49.89,49.89,0.1,4.99,44.9,34.38,10.52,23.43,Cash
TXN-11470,2024-01-14,CUST-1446,Female,43,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,45.68,45.68,0.1,4.57,41.11,25.4,15.71,38.21,UPI / Digital Wallet
TXN-10966,2024-01-14,CUST-1323,Female,67,51+ (Seniors),Clothing,Winter Hooded Parka,2,139.64,279.28,0.0,0.0,279.28,191.87,87.41,31.3,Credit Card
TXN-10888,2024-01-14,CUST-1200,Male,43,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,20.11,40.22,0.05,2.01,38.21,26.56,11.65,30.49,Debit Card
TXN-11453,2024-01-15,CUST-1365,Female,32,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,119.62,119.62,0.0,0.0,119.62,78.13,41.49,34.68,Cash
TXN-11956,2024-01-15,CUST-1167,Male,64,51+ (Seniors),Beauty & Personal Care,Daily Hydrating Facial Cleanser,3,17.16,51.48,0.0,0.0,51.48,35.18,16.3,31.66,UPI / Digital Wallet
TXN-12298,2024-01-15,CUST-1154,Female,42,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,671.16,671.16,0.0,0.0,671.16,399.34,271.82,40.5,Debit Card
TXN-10921,2024-01-15,CUST-1276,Male,40,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,22.43,44.86,0.1,4.49,40.37,27.99,12.38,30.67,UPI / Digital Wallet
TXN-11851,2024-01-15,CUST-1236,Male,18,18-24 (Youth),Clothing,Winter Hooded Parka,1,141.18,141.18,0.1,14.12,127.06,96.25,30.81,24.25,Debit Card
TXN-12370,2024-01-15,CUST-1312,Other,49,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,1,43.55,43.55,0.1,4.35,39.2,25.88,13.32,33.98,Credit Card
TXN-11690,2024-01-16,CUST-1086,Male,50,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,1,45.92,45.92,0.05,2.3,43.62,29.42,14.2,32.55,Credit Card
TXN-11617,2024-01-16,CUST-1555,Male,32,25-35 (Young Adults),Books & Stationery,Executive Hardcover Notebook,1,15.69,15.69,0.0,0.0,15.69,8.98,6.71,42.77,Credit Card
TXN-10587,2024-01-16,CUST-1575,Male,18,18-24 (Youth),Beauty & Personal Care,Shea Butter Moisturizing Cream,4,16.13,64.52,0.1,6.45,58.07,40.54,17.53,30.19,Credit Card
TXN-10822,2024-01-16,CUST-1013,Male,18,18-24 (Youth),Clothing,Casual Breathable Sneakers,1,72.46,72.46,0.0,0.0,72.46,39.87,32.59,44.98,Debit Card
TXN-10625,2024-01-16,CUST-1577,Male,48,36-50 (Middle-Aged),Beauty & Personal Care,Organic Botanical Shampoo,1,22.81,22.81,0.05,1.14,21.67,13.08,8.59,39.64,UPI / Digital Wallet
TXN-11132,2024-01-17,CUST-1480,Female,36,36-50 (Middle-Aged),Books & Stationery,Artisan Sketching Pencil Kit,1,18.76,18.76,0.0,0.0,18.76,11.08,7.68,40.94,UPI / Digital Wallet
TXN-10957,2024-01-17,CUST-1065,Male,56,51+ (Seniors),Electronics,4K Ultra HD Smart TV,1,624.45,624.45,0.1,62.45,562.0,398.41,163.59,29.11,UPI / Digital Wallet
TXN-10184,2024-01-17,CUST-1495,Male,45,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,2,29.36,58.72,0.05,2.94,55.78,37.5,18.28,32.77,UPI / Digital Wallet
TXN-11289,2024-01-18,CUST-1047,Female,52,51+ (Seniors),Home & Kitchen,Espresso Coffee Machine,1,162.2,162.2,0.05,8.11,154.09,93.83,60.26,39.11,Credit Card
TXN-11707,2024-01-18,CUST-1597,Female,24,18-24 (Youth),Books & Stationery,Artisan Sketching Pencil Kit,1,19.46,19.46,0.1,1.95,17.51,11.85,5.66,32.32,Cash
TXN-12015,2024-01-18,CUST-1369,Male,27,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,56.28,56.28,0.2,11.26,45.02,35.54,9.48,21.06,Credit Card
TXN-11373,2024-01-19,CUST-1106,Female,64,51+ (Seniors),Electronics,Portable Bluetooth Speaker,1,53.8,53.8,0.0,0.0,53.8,30.5,23.3,43.31,UPI / Digital Wallet
TXN-10290,2024-01-19,CUST-1555,Male,32,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,77.05,77.05,0.1,7.7,69.35,49.87,19.48,28.09,Credit Card
TXN-11770,2024-01-19,CUST-1226,Male,38,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,105.73,105.73,0.1,10.57,95.16,71.41,23.75,24.96,Debit Card
TXN-12206,2024-01-19,CUST-1010,Male,31,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.68,16.68,0.0,0.0,16.68,9.62,7.06,42.33,UPI / Digital Wallet
TXN-12039,2024-01-20,CUST-1447,Male,24,18-24 (Youth),Clothing,Casual Breathable Sneakers,2,71.24,142.48,0.1,14.25,128.23,96.08,32.15,25.07,UPI / Digital Wallet
TXN-10636,2024-01-22,CUST-1264,Male,34,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,5,24.05,120.25,0.2,24.05,96.2,70.02,26.18,27.21,UPI / Digital Wallet
TXN-10156,2024-01-22,CUST-1110,Male,18,18-24 (Youth),Clothing,Casual Breathable Sneakers,1,70.67,70.67,0.05,3.53,67.14,49.08,18.06,26.9,Debit Card
TXN-11971,2024-01-22,CUST-1255,Male,31,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,116.0,116.0,0.0,0.0,116.0,74.11,41.89,36.11,Credit Card
TXN-11090,2024-01-22,CUST-1016,Female,23,18-24 (Youth),Books & Stationery,Artisan Sketching Pencil Kit,1,19.63,19.63,0.1,1.96,17.67,11.07,6.6,37.35,Debit Card
TXN-11845,2024-01-22,CUST-1357,Female,33,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,5,74.67,373.35,0.1,37.34,336.01,249.39,86.62,25.78,Credit Card
TXN-12176,2024-01-23,CUST-1570,Female,38,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,2,43.88,87.76,0.1,8.78,78.98,49.45,29.53,37.39,Debit Card
TXN-11263,2024-01-23,CUST-1084,Male,26,25-35 (Young Adults),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,58.6,58.6,0.15,8.79,49.81,40.35,9.46,18.99,Debit Card
TXN-10803,2024-01-23,CUST-1085,Female,30,25-35 (Young Adults),Electronics,4K Ultra HD Smart TV,2,638.82,1277.64,0.1,127.76,1149.88,789.57,360.31,31.33,UPI / Digital Wallet
TXN-12127,2024-01-23,CUST-1097,Female,41,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,99.46,298.38,0.0,0.0,298.38,196.32,102.06,34.2,Credit Card
TXN-10513,2024-01-24,CUST-1336,Female,26,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,4,187.93,751.72,0.0,0.0,751.72,483.82,267.9,35.64,Debit Card
TXN-11550,2024-01-24,CUST-1415,Male,27,25-35 (Young Adults),Books & Stationery,Executive Hardcover Notebook,2,14.81,29.62,0.05,1.48,28.14,20.01,8.13,28.89,UPI / Digital Wallet
TXN-11017,2024-01-24,CUST-1182,Female,23,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,2,154.37,308.74,0.1,30.87,277.87,204.64,73.23,26.35,Debit Card
TXN-10169,2024-01-25,CUST-1259,Male,48,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,4,16.65,66.6,0.2,13.32,53.28,41.84,11.44,21.47,Cash
TXN-11766,2024-01-25,CUST-1217,Male,34,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,132.31,132.31,0.05,6.62,125.69,87.41,38.28,30.46,Credit Card
TXN-12347,2024-01-25,CUST-1496,Male,23,18-24 (Youth),Electronics,4K Ultra HD Smart TV,1,641.89,641.89,0.0,0.0,641.89,424.45,217.44,33.87,Credit Card
TXN-10147,2024-01-25,CUST-1324,Female,23,18-24 (Youth),Books & Stationery,Artisan Sketching Pencil Kit,3,19.82,59.46,0.0,0.0,59.46,37.74,21.72,36.53,UPI / Digital Wallet
TXN-11141,2024-01-25,CUST-1576,Female,41,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,56.98,113.96,0.05,5.7,108.26,65.45,42.81,39.54,Credit Card
TXN-10344,2024-01-25,CUST-1581,Female,32,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,2,160.26,320.52,0.2,64.1,256.42,208.61,47.81,18.65,Debit Card
TXN-11733,2024-01-26,CUST-1142,Male,18,18-24 (Youth),Electronics,Smart Fitness Watch,1,125.94,125.94,0.2,25.19,100.75,74.73,26.02,25.83,UPI / Digital Wallet
TXN-10182,2024-01-26,CUST-1084,Male,26,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,140.17,140.17,0.0,0.0,140.17,83.61,56.56,40.35,UPI / Digital Wallet
TXN-12149,2024-01-26,CUST-1449,Male,23,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,57.66,57.66,0.0,0.0,57.66,36.22,21.44,37.18,Debit Card
TXN-10875,2024-01-27,CUST-1118,Male,53,51+ (Seniors),Clothing,Casual Breathable Sneakers,1,67.23,67.23,0.0,0.0,67.23,45.4,21.83,32.47,UPI / Digital Wallet
TXN-11913,2024-01-27,CUST-1181,Female,25,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,1,69.38,69.38,0.1,6.94,62.44,46.95,15.49,24.81,Credit Card
TXN-10622,2024-01-28,CUST-1533,Male,21,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,1,49.43,49.43,0.0,0.0,49.43,28.87,20.56,41.59,Credit Card
TXN-11670,2024-01-28,CUST-1008,Female,31,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,132.33,132.33,0.15,19.85,112.48,72.85,39.63,35.23,Credit Card
TXN-11577,2024-01-28,CUST-1142,Male,18,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,1,21.86,21.86,0.2,4.37,17.49,15.04,2.45,14.01,UPI / Digital Wallet
TXN-10849,2024-01-29,CUST-1474,Male,61,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,98.11,98.11,0.0,0.0,98.11,57.86,40.25,41.03,Debit Card
TXN-10594,2024-01-29,CUST-1511,Female,37,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,118.28,118.28,0.2,23.66,94.62,77.94,16.68,17.63,Credit Card
TXN-10627,2024-01-29,CUST-1041,Female,40,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,5,35.87,179.35,0.1,17.93,161.42,101.71,59.71,36.99,Debit Card
TXN-11716,2024-01-29,CUST-1049,Male,18,18-24 (Youth),Electronics,4K Ultra HD Smart TV,3,641.95,1925.85,0.2,385.17,1540.68,1185.03,355.65,23.08,Debit Card
TXN-11012,2024-01-30,CUST-1119,Female,48,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,52.8,52.8,0.0,0.0,52.8,29.27,23.53,44.56,UPI / Digital Wallet
TXN-10556,2024-01-31,CUST-1526,Female,18,18-24 (Youth),Clothing,Formal Oxford Shirt,3,40.74,122.22,0.0,0.0,122.22,72.97,49.25,40.3,Debit Card
TXN-11054,2024-01-31,CUST-1521,Female,45,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,640.02,640.02,0.15,96.0,544.02,365.71,178.31,32.78,Credit Card
TXN-10644,2024-01-31,CUST-1556,Female,31,25-35 (Young Adults),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,58.06,58.06,0.15,8.71,49.35,40.03,9.32,18.89,Credit Card
TXN-10152,2024-02-01,CUST-1099,Female,34,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,45.71,45.71,0.15,6.86,38.85,26.62,12.23,31.48,UPI / Digital Wallet
TXN-12381,2024-02-01,CUST-1565,Female,32,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,75.76,75.76,0.15,11.36,64.4,50.32,14.08,21.86,Credit Card
TXN-10918,2024-02-01,CUST-1354,Male,37,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,157.27,157.27,0.15,23.59,133.68,106.47,27.21,20.35,Credit Card
TXN-11106,2024-02-02,CUST-1264,Male,34,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,20.54,20.54,0.05,1.03,19.51,13.76,5.75,29.47,Debit Card
TXN-10052,2024-02-03,CUST-1210,Male,45,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,34.49,34.49,0.05,1.72,32.77,23.27,9.5,28.99,Credit Card
TXN-11227,2024-02-03,CUST-1127,Male,30,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,2,105.82,211.64,0.0,0.0,211.64,131.36,80.28,37.93,Credit Card
TXN-12352,2024-02-03,CUST-1031,Male,63,51+ (Seniors),Home & Kitchen,Espresso Coffee Machine,1,155.52,155.52,0.0,0.0,155.52,107.08,48.44,31.15,Credit Card
TXN-10879,2024-02-03,CUST-1259,Male,48,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,118.75,118.75,0.15,17.81,100.94,70.62,30.32,30.04,Debit Card
TXN-11762,2024-02-03,CUST-1187,Female,36,36-50 (Middle-Aged),Beauty & Personal Care,Organic Botanical Shampoo,3,23.63,70.89,0.05,3.54,67.35,45.47,21.88,32.49,Debit Card
TXN-12017,2024-02-03,CUST-1073,Male,59,51+ (Seniors),Books & Stationery,Executive Hardcover Notebook,1,14.73,14.73,0.0,0.0,14.73,8.79,5.94,40.33,UPI / Digital Wallet
TXN-12403,2024-02-03,CUST-1596,Male,34,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,114.5,114.5,0.0,0.0,114.5,72.38,42.12,36.79,Credit Card
TXN-11287,2024-02-03,CUST-1261,Male,37,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,3,104.67,314.01,0.15,47.1,266.91,204.82,62.09,23.26,Debit Card
TXN-10176,2024-02-05,CUST-1277,Male,29,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.56,15.56,0.1,1.56,14.0,9.87,4.13,29.5,Debit Card
TXN-10855,2024-02-05,CUST-1305,Female,39,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,35.52,35.52,0.1,3.55,31.97,22.33,9.64,30.15,Credit Card
TXN-11695,2024-02-05,CUST-1448,Female,30,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,54.17,54.17,0.05,2.71,51.46,30.87,20.59,40.01,Credit Card
TXN-12185,2024-02-06,CUST-1174,Male,41,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,18.81,18.81,0.1,1.88,16.93,11.96,4.97,29.36,Credit Card
TXN-10437,2024-02-06,CUST-1087,Female,42,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,34.06,34.06,0.2,6.81,27.25,23.17,4.08,14.97,Debit Card
TXN-11876,2024-02-06,CUST-1585,Female,41,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,125.71,125.71,0.0,0.0,125.71,71.92,53.79,42.79,Credit Card
TXN-10660,2024-02-06,CUST-1190,Male,31,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.17,16.17,0.0,0.0,16.17,11.28,4.89,30.24,Credit Card
TXN-10470,2024-02-06,CUST-1507,Female,25,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,49.76,49.76,0.2,9.95,39.81,34.52,5.29,13.29,Credit Card
TXN-12414,2024-02-07,CUST-1350,Female,42,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,116.82,116.82,0.1,11.68,105.14,77.25,27.89,26.53,UPI / Digital Wallet
TXN-12314,2024-02-07,CUST-1392,Female,19,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,1,159.96,159.96,0.1,16.0,143.96,89.03,54.93,38.16,Credit Card
TXN-10789,2024-02-07,CUST-1408,Female,39,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,5,16.29,81.45,0.0,0.0,81.45,48.93,32.52,39.93,Credit Card
TXN-12143,2024-02-07,CUST-1341,Male,41,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,1,70.28,70.28,0.0,0.0,70.28,44.99,25.29,35.98,UPI / Digital Wallet
TXN-12376,2024-02-07,CUST-1512,Female,34,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,1,24.6,24.6,0.05,1.23,23.37,14.57,8.8,37.66,Cash
TXN-12027,2024-02-07,CUST-1123,Female,18,18-24 (Youth),Home & Kitchen,Stainless Steel Water Bottle,1,19.71,19.71,0.1,1.97,17.74,12.15,5.59,31.51,UPI / Digital Wallet
TXN-11414,2024-02-07,CUST-1191,Female,49,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,2,42.68,85.36,0.15,12.8,72.56,47.38,25.18,34.7,Credit Card
TXN-12128,2024-02-08,CUST-1531,Male,18,18-24 (Youth),Electronics,Noise-Cancelling Headphones,1,175.22,175.22,0.0,0.0,175.22,118.93,56.29,32.13,Credit Card
TXN-10174,2024-02-08,CUST-1358,Male,42,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,113.16,113.16,0.05,5.66,107.5,68.32,39.18,36.45,Debit Card
TXN-11399,2024-02-08,CUST-1567,Male,23,18-24 (Youth),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,92.7,92.7,0.05,4.64,88.06,56.16,31.9,36.23,Credit Card
TXN-10830,2024-02-08,CUST-1231,Male,41,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,95.21,190.42,0.0,0.0,190.42,115.93,74.49,39.12,Debit Card
TXN-10302,2024-02-09,CUST-1213,Male,47,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,3,14.6,43.8,0.2,8.76,35.04,26.85,8.19,23.37,Credit Card
TXN-10066,2024-02-09,CUST-1201,Female,45,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,33.88,33.88,0.05,1.69,32.19,23.08,9.11,28.3,Debit Card
TXN-11807,2024-02-09,CUST-1303,Male,46,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,91.26,91.26,0.05,4.56,86.7,50.59,36.11,41.65,Debit Card
TXN-11280,2024-02-09,CUST-1513,Female,25,25-35 (Young Adults),Electronics,Smart Fitness Watch,2,117.27,234.54,0.1,23.45,211.09,152.03,59.06,27.98,Credit Card
TXN-10951,2024-02-09,CUST-1593,Female,42,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,4,28.13,112.52,0.0,0.0,112.52,62.32,50.2,44.61,Credit Card
TXN-12177,2024-02-09,CUST-1336,Female,26,25-35 (Young Adults),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,60.78,60.78,0.0,0.0,60.78,42.52,18.26,30.04,UPI / Digital Wallet
TXN-12392,2024-02-10,CUST-1133,Female,44,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,107.31,107.31,0.15,16.1,91.21,71.27,19.94,21.86,Credit Card
TXN-12066,2024-02-10,CUST-1029,Male,33,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,4,57.59,230.36,0.05,11.52,218.84,161.08,57.76,26.39,UPI / Digital Wallet
TXN-11434,2024-02-11,CUST-1508,Female,38,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,19.33,19.33,0.0,0.0,19.33,11.46,7.87,40.71,Cash
TXN-12102,2024-02-11,CUST-1161,Male,49,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,57.07,57.07,0.05,2.85,54.22,33.71,20.51,37.83,Credit Card
TXN-11022,2024-02-11,CUST-1312,Other,49,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,116.67,116.67,0.05,5.83,110.84,69.76,41.08,37.06,Credit Card
TXN-12427,2024-02-11,CUST-1157,Male,44,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,2,140.37,280.74,0.05,14.04,266.7,184.43,82.27,30.85,Debit Card
TXN-10098,2024-02-11,CUST-1442,Male,18,18-24 (Youth),Electronics,Smart Fitness Watch,1,118.58,118.58,0.05,5.93,112.65,79.49,33.16,29.44,Debit Card
TXN-10720,2024-02-12,CUST-1456,Female,36,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,19.24,19.24,0.05,0.96,18.28,13.01,5.27,28.83,UPI / Digital Wallet
TXN-10119,2024-02-12,CUST-1504,Male,28,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,56.06,56.06,0.1,5.61,50.45,33.15,17.3,34.29,Credit Card
TXN-11544,2024-02-12,CUST-1157,Male,44,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,633.98,633.98,0.0,0.0,633.98,421.72,212.26,33.48,UPI / Digital Wallet
TXN-10568,2024-02-13,CUST-1006,Female,60,51+ (Seniors),Clothing,Formal Oxford Shirt,1,42.23,42.23,0.05,2.11,40.12,28.57,11.55,28.79,Debit Card
TXN-10205,2024-02-13,CUST-1366,Male,41,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,55.07,55.07,0.2,11.01,44.06,32.18,11.88,26.96,Debit Card
TXN-10679,2024-02-13,CUST-1322,Male,26,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,1,106.09,106.09,0.15,15.91,90.18,60.15,30.03,33.3,UPI / Digital Wallet
TXN-10920,2024-02-13,CUST-1361,Female,59,51+ (Seniors),Electronics,Smart Fitness Watch,1,125.14,125.14,0.1,12.51,112.63,75.72,36.91,32.77,Credit Card
TXN-11043,2024-02-13,CUST-1076,Female,39,36-50 (Middle-Aged),Books & Stationery,Artisan Sketching Pencil Kit,4,18.36,73.44,0.1,7.34,66.1,41.05,25.05,37.9,Debit Card
TXN-12451,2024-02-14,CUST-1079,Female,18,18-24 (Youth),Clothing,Formal Oxford Shirt,1,43.1,43.1,0.2,8.62,34.48,27.73,6.75,19.58,Credit Card
TXN-10361,2024-02-14,CUST-1126,Female,24,18-24 (Youth),Clothing,Formal Oxford Shirt,2,42.5,85.0,0.0,0.0,85.0,54.82,30.18,35.51,UPI / Digital Wallet
TXN-10649,2024-02-14,CUST-1105,Male,43,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,115.91,115.91,0.05,5.8,110.11,64.61,45.5,41.32,Debit Card
TXN-12029,2024-02-15,CUST-1051,Female,32,25-35 (Young Adults),Home & Kitchen,Ergonomic Memory Foam Pillow,1,36.36,36.36,0.0,0.0,36.36,25.0,11.36,31.24,Credit Card
TXN-11546,2024-02-15,CUST-1139,Female,20,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,57.14,57.14,0.05,2.86,54.28,39.04,15.24,28.08,Debit Card
TXN-10890,2024-02-16,CUST-1172,Male,36,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,46.23,46.23,0.1,4.62,41.61,28.02,13.59,32.66,UPI / Digital Wallet
TXN-10349,2024-02-16,CUST-1223,Female,18,18-24 (Youth),Electronics,4K Ultra HD Smart TV,1,654.65,654.65,0.0,0.0,654.65,419.4,235.25,35.94,UPI / Digital Wallet
TXN-10145,2024-02-16,CUST-1052,Male,28,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,2,23.14,46.28,0.0,0.0,46.28,28.9,17.38,37.55,Credit Card
TXN-11653,2024-02-16,CUST-1113,Female,72,51+ (Seniors),Home & Kitchen,Espresso Coffee Machine,3,167.75,503.25,0.2,100.65,402.6,336.33,66.27,16.46,Debit Card
TXN-11629,2024-02-16,CUST-1518,Male,39,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,90.73,272.19,0.0,0.0,272.19,172.3,99.89,36.7,Debit Card
TXN-11970,2024-02-17,CUST-1568,Male,18,18-24 (Youth),Beauty & Personal Care,Shea Butter Moisturizing Cream,2,15.56,31.12,0.2,6.22,24.9,17.23,7.67,30.8,UPI / Digital Wallet
TXN-10901,2024-02-17,CUST-1426,Female,24,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,2,22.63,45.26,0.1,4.53,40.73,26.28,14.45,35.48,Credit Card
TXN-11462,2024-02-17,CUST-1379,Male,26,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,140.69,140.69,0.15,21.1,119.59,82.25,37.34,31.22,UPI / Digital Wallet
TXN-11313,2024-02-17,CUST-1245,Female,33,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,2,15.45,30.9,0.1,3.09,27.81,20.98,6.83,24.56,Cash
TXN-12119,2024-02-18,CUST-1258,Female,44,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,2,47.69,95.38,0.05,4.77,90.61,57.58,33.03,36.45,Credit Card
TXN-11811,2024-02-19,CUST-1393,Female,63,51+ (Seniors),Electronics,4K Ultra HD Smart TV,1,637.79,637.79,0.05,31.89,605.9,387.02,218.88,36.12,Debit Card
TXN-10386,2024-02-19,CUST-1094,Female,32,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,1,23.07,23.07,0.15,3.46,19.61,12.85,6.76,34.47,Cash
TXN-11671,2024-02-19,CUST-1325,Male,21,18-24 (Youth),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.69,16.69,0.0,0.0,16.69,11.44,5.25,31.46,Credit Card
TXN-11325,2024-02-19,CUST-1220,Male,70,51+ (Seniors),Electronics,4K Ultra HD Smart TV,1,668.1,668.1,0.05,33.4,634.7,375.81,258.89,40.79,UPI / Digital Wallet
TXN-11147,2024-02-19,CUST-1483,Male,40,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,5,18.31,91.55,0.0,0.0,91.55,59.52,32.03,34.99,Credit Card
TXN-10241,2024-02-19,CUST-1461,Female,38,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,1,15.39,15.39,0.15,2.31,13.08,9.89,3.19,24.39,Debit Card
TXN-12090,2024-02-21,CUST-1392,Female,19,18-24 (Youth),Home & Kitchen,Air Fryer Digital Oven,5,108.93,544.65,0.0,0.0,544.65,311.44,233.21,42.82,UPI / Digital Wallet
TXN-11547,2024-02-21,CUST-1189,Female,18,18-24 (Youth),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,58.9,58.9,0.15,8.83,50.07,39.28,10.79,21.55,Credit Card
TXN-10815,2024-02-21,CUST-1030,Male,29,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,124.46,124.46,0.05,6.22,118.24,86.42,31.82,26.91,UPI / Digital Wallet
TXN-11576,2024-02-21,CUST-1284,Male,67,51+ (Seniors),Electronics,Noise-Cancelling Headphones,1,183.35,183.35,0.15,27.5,155.85,106.35,49.5,31.76,Debit Card
TXN-11979,2024-02-22,CUST-1051,Female,32,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,2,178.55,357.1,0.05,17.86,339.24,235.37,103.87,30.62,Debit Card
